Label,text
0,"Seru akun kecil epic gini sihh, apalagi main lance gendong gendong di immo auto kaget wkwkw"
0,Ga diundang gueh 44:43
1,"Hero combo-nya mantul banget, bikin kagum ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 😎🎮"
1,kalo pulauwin yg kasih duit
0,"Ah bravy udah nikah?
Serius nanya !!"
0,Seronok dengar itu semuanya
0,pake akun utama sih
0,"gelooo views nyaaa,, part 2 bang"
1,Terpercaya dan proses paling cepat memang di ourastoree
1,si alexis17 rajin banget udah nugas pagi . hehe .
1,dulu gue skeptis sama P͟U͟L͟A͟U͟777 tapi abis nyobain langsung ngerti kenapa rame
1,Pengen hidup makmur? ALEXIS⭐17⭐ jawabannya!
0,lah abis liat Gary di BBK muncul lg disini
0,"Feb Nikah brartiiiiiii
🎉🎉🎉🎉🎉"
1,"Keren banget! Menang banyak di 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O, auto liburan mewah!"
0,Yuk mending cabut aja
0,Bang coba buat sayambara
0,Marapton season 3 mulai februari 2027 smpe februari 2028..setahun🔥🔥🔥🔥🔥
0,Bikin prank horor bang
0,"Saran gua : editor Abang magang ya, seharusnya ekspresi Jo saat Abang ngekill atau montek kaga mati yang d perlihatkan, bukan muka Jo pas dia yang ngekill atau momen adeeee... 🔥🔥🔥🔥 18:12"
1,😎 Gak seru kalo belum cobain 🅿︎U︎L︎A︎U︎777!
1,d 𝙊 𝐑 a 𝟳 𝟽 bener-bener gachor
0,ini klo rame gini hrsnya masuk podhub gasi om biar ada vidi makin rame lg
1,05:35 ⚡️Ｐ ＵＬ 4 Ｕ Ｗ 1 Ｎ ⚡️ tempat ngadu nasib wkwkw
0,Bang radit undang anak anak coc s 2 bang
1,"Gak ada yang ngalahin reaction ini! Tapi kalo soal cuan,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️juaranya!💯"
0,kelas tambahan bagi yg mau belajar tentang dunia malam😂
0,Jokesnya yuka gua banget lagi😂😂😂
0,bang bagi bagi takjil bang di hopefuly
1,𝘼𝙇𝙀𝙓𝙄𝙎17 aman gak sih ? tau ?
1,"Alhamdulillah, ketemu ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴! Hiburan yang nggak cuma seru, tapi juga bikin refleksi. Hadiahnya bikin semangat! 🙏"
1,"Aku suka banget lebih berpeluang dan bergabung dengan tim,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️semoga langgeng di tim yang baru!💯"
1,"ngopi santai kampus , favorit alexis17 nih ."
0,Takut kisahnya kaya si boy
1,"P U L A U 7 7 7 gak pernah ngecewain, jepe gaspol bro!"
0,bg lerrr kpn main lgi
1,"Musiknya nempel banget sama game, vibesnya mantul ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 🎵😎"
1,Setiap combo epic di ❤𝐌𝐀𝐗𝐖𝐈𝐍𝟖𝟖❤ bikin ngakak absurd.
0,Timoty mau sponsor bang buat season 3 🤭
0,"Kuucingku emang gak bisa denger bang, dipanggil2 jg gak respon. Tp aku sayang bgt, sedihnya doi udh mati pas umur 8thn "
0,EL YUKA RILL GOD USOP😂
0,"Gini aja je , klo ke streamer besar pke akun kecil ,
Klo ke streamer kecil pke akun asli"
0,Yuka harus ke podhub sih lawak bgt😂
0,ngeri bang basa nya
0,"Hahahaha om ded bisa bgt ,""dari tadi ada yuka neh"" hahahaha"
0,Setuju tepe dibuang😅😂
1,"🆄🅳🅰🅷 🅼🅰🅺🅸🅽🅸 🅰🅽🅴🅷2 🅰🅹🅰 🅽🅸 , 🅺🆄🆁🅰🅽🅶 🅷🅸🅱🆄🆁🅰🅽 🅺🅰🅻🅸 🆈🅰🅺 .. 🅼🅴🅽🅳🅸🅽🅶 🅼🅰🅴🅽 🅶🅰🅼🅴 🅳🅸 𝑮𝑬𝑳𝑶𝑹𝑨4𝑫 🅰🅹🅰 🅳🅰🅷 🅶🆄🅰 🆄🅳🅰🅷 🅿🅰🆂🆃🅸 🅷🅰🅿🅿🆈 🅶🅰 🆂🆃🆁🅴🆂🆂🔥🔥"
0,Pantes jarang aplod vt spin spin lagi gini ternyata udah di tunggu padahal
1,"Masyaallah,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱bikin takjub! Visualnya ciamik, ceritanya penuh makna, dan untungnya wow!💯"
1,Gak nyangka banget ketemu situs bagus kayak 🔥 𝐋𝐄𝐕𝐈𝐒𝟒𝐃 🔥
0,NEXT CELIBOYY JEEE
1,"coba 𝗦𝗚𝗜𝟴𝟴 , gak ribet ! salam petir x 500"
1,Gue sumpah gak ngerti tapi penasaran parah sama 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
1,vidio lama itu wkwwk 👍​🇦​​🇷​​🇼​​🇦​​🇳​​🇦​​🇹​​🇴​​🇹​​🇴​👍
1,sumpah penasaran banget bahas 𝑨𝑳𝑬𝑿𝑰𝑺17 kolom komentar ? .
0,NEXT R7 RIVALDI
1,"denger-denger 𝘼𝙇𝙀𝙓𝙄𝙎17 promo , bener gak sih ? parah ."
1,"sumpah , mekswin brusan gates , gacor parah"
0,parah lu loyyy di undang malah marah2in bang radit sepanjang podcast... parah
1,Keseruan ada di Pulau777 🌟
0,Order random  terus bilang musik ke musuhnya kalau udah mati 3x
1,"Kontennya tuh real, gak dibuat-buat. ❤️ 🅟🅤🅛🅐🅤🅦🅘🅝 ❤️ Itu yang bikin orang betah. 🛋️"
0,time to unsubscribe
0,sepertinya ishowspeed akan datang diseason 3
0,Albaohapihaib❤❤❤❤❤😂🎉😢😮😅😊 7:18
1,"d 𝘌 𝐖 𝘈 𝐷 o 𝙍 𝐀bikin detik berharga , rezeki diduga !"
1,"Salut bang keren kontennya , salam Jepe DI ⭐𝐒𝐆𝐈𝟖𝟖"
0,Jot bocor bnget oversharing nih😂😂😂😂😂😂
0,Sumpah ngakak banget 😂😂😂
0,Horeee
0,"Seru bjir, isinya meeting deal-deal an semua wkwkwkkw"
1,"jepey 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 , beneran !"
0,klo ke podhub edisi lengkap aaaclan nya bisa ga sih 😂😂😂 kebayang muka vidi ih 😂
1,"sempet ga percaya , eh bener gua maxwin diga ru da ho-ki"
1,"[̲̅P][̲̅U][̲̅L][̲̅A][̲̅U][̲̅7][̲̅7][̲̅7], serunya bermain dengan peluang tak terbatas"
0,Matching lawan bot ini lu jee
1,"Baru join udah ngerasain sensasi per cuan an ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, luar biasa der🔥"
0,Founder dan investor utama maraphton
0,ajak 2 vs 2 aja
1,Ini video cocok banget dipasangin sama konten 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳❤️ 🔥
1,nice link bagus alexis17
1,"gue nyari resep mie goreng , iklan p͟͟u͟͟l͟͟a͟͟u͟͟w͟͟i͟͟n͟͟ ."
1,sehat kang semngat ngonten dilancarkan urusannya salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
1,gua sih ga pernah ragu rekomendasiin ALEXIS-17☯ ke temen-temen gua
0,Wkwkwk 4.7 lawak lawak
0,king sangat humble 🙏
0,Akan ku tunggu candy
0,Bakal pecah sihh yg akan datang tar
0,Bang Andra kok pembungkus apking aku beda
0,Bang buat part2
0,Dikontenin tuh pasti Ama fenrir pas ngekill Skylar doang wkwkwk pdhl udah kalah 3:0😂
0,Bang coba pakai mobilnya buat merampok dengan buat event dgn mobil itu
0,Yanto bikin alat penghancur mobil
0,Sentuhan kecundang ekamatra
0,"mas yeppp. 
dah season 3 nihhhh, kapan om ded diundanh ke MARATHON???!!"
1,"alexis'17 wedey gede , cma maen bentar"
1,temen sekamar aja udah main 𝘼𝙇𝙀𝙓𝙄𝙎17 .
0,Gasabar bangettttttt nungguin season 3
0,Hadir bg jelol
1,main pola ̠𝘼𝙇𝙀𝙓𝙄𝙎17 keren abis ! .
0,Fans M U bg?
1,"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main slot sambil nge-Daz 3D."
0,yang di catet bang radit apaan ?
0,seru akun jelek
0,"24 jam, wish arap luck 😂"
0,Bng Andra kali kali dong live bucin sama kak nayya udah lama nih
1,auto jepey ! 𝐒𝐆𝐈𝟖𝟖
1,"Grafis 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O keren banget, bikin betah main!"
0,Damn tepe lagi lagi ga diajak yb segitunya yb takut kalah saing
0,Udah 10jt lebih Lamar ka nayaa❤
0,"marapthon 3 yang terakhir, akan kah nanti di 2027 or 2028 ada marapthon reborn???"
1,Mantap! ⚡ALEXIS17⚡ selalu kasih kejutan seru!
0,akhirnya bersama babe abdel
1,"Jakpot besar bikin hari ini makin seru, cuma di А𝘎𝐔𝑆𝙏𝑂𝘛𝑂!"
1,penjelasannya detail mudah dimengerti . alexis17 paham .
1,Ini baru obrolan komedi yang cerdas tapi tetep receh 🤣 B.B.C.A.4D kerasa natural.
0,😅
1,Gak perlu khawatir soal masa depan kalo udah gabung ALEXIS⭐17⭐.
1,emang terbaik si𝐓𝐈𝐌𝐎𝟒𝐃I👍
0,"Tutor is good at playing mm, bro ler"
0,3 bulan kedepan kata bang rap wkwk
0,Order cincaw jee plis
0,Alumni stadium cukup dikenang dan  di renungkan kapan diulangi lagi😅
0,kaget suara kill bgstt
1,udah 5×jp diGa ru da-Ho ki tapi gapernah modal gede🤭
1,gue rela ninggalin nonton drakor fokus alexis17 .
1,"wd gampang banget , nggak pake ribet"
0,buset udeh 2jt views yee😂
0,banyak banget iklan judolnyaaaaaaaaaa😤
0,the real king 2 hari udh 3juta
0,Muka kayak semut😂😂🤣🤣🤣njirr²
0,bg bagi2 takjil beracun lagi
0,Please bang Radit Dan uNdang JOT DAN GRACE juga hahaha
0,Ini ga lama lagi king Aloi main filem soalnya produser lagi tulis sin😂
1,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O jekpot gampang banget, gk ribet sama sekali"
0,"24 menit ngga berhenti, saking serunya. Enak podcast yang ini Bang, nge-sync kali ye ama Narsum 🤝"
1,"Juara banget! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, video ini bikin saya belajar banyak dengan cara yang menyenangkan. Lanjutkan bro!"
1,"Modal kecil wede besar, gacir abis"
0,"REPOST KAH BG LER, KYA PERNAH LIAT 🤔"
1,Setiap combo fail di ❤𝐌𝐀𝐗𝐖𝐈𝐍𝟖𝟖❤ bikin ketawa ngakak.
1,"maen auto jepe , gg banget"
0,kalo Start 1 feb dan lebaran 19 meret berarti 50 hari/1200 jam.
0,Semoga senin ihsg naik
1,"𝘈𝙂𝐔stо𝐓𝐎bikin hidup asyik , rezeki henti !"
0,Awokawok bro vikir eman
0,49:20 ga kebayang om ded 😂😂😂😂
0,suara game sama orangnya pelan giliran suara kill editannya kenceng amat .. editor woeee
0,"Wah sekelas om dedy aja, dan salah satu staf negara judol sanggup promo disini. Ngeri para deking dekingan negara ini. Ngak mungkin berani kan kalau masyarakat biasa saha"
1,bang sattt lah-ga ru da-ho ki gacoor bgt candu gua
1,"Scroll sampe sini, berarti lo udah ditakdirkan buat buka 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗. Yuk, jangan dilawan takdirnya 😂"
1,"lo ngopi , gue cuan . bedanya ? gue main pu lau tujuh tujuh tujuh !"
0,bang yanto aku punya ide yanto pakai sepeda motor kasik gergaji ada di depan di tembak 😊😊😊
0,"podcastnis nihh... yg gw liat podcast sekalian bisnis, tapi strategi bang Arab mantap bet ini, S3 marapton di umumin di CTD... kerenn👍👍👍"
1,"alexis17 bikin gue ketagihan , udah kaya candu aja nih"
0,Coba kita lihat tim triple A yg bisa buang2 waktu orang
1,"𝗪𝗘𝗧𝗢𝗡𝟴𝟴 maen santai aja , tetep wedey jutaan"
0,"Wow tante meriam bellina datang ke raditya dika, keren👍🏻"
0,Selama satu tahun tuh katanya 😂😂😂
0,"-1 Aloy, kurang pedcaahhh!!"
1,Vlognya seru banget! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen ikutan petualangan!
1,Seru nich  𝐒𝐆𝐈𝟖𝟖 cair terus 😊
0,Mantap bang salam interaksi
1,"a l e x i s 1 7 emang top dah , ga bikin kecewa sampe kiamat"
0,Setuju kali aku BG
1,"gabung alexis17 seminggu , udah ganti motor !"
1,"Terima kasih udah bikin video sekeren ini,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱aku merasa dapet banyak banget insight baru!💯"
1,Ｐｕｌａｕ７７７ tampilannya elegan banget
1,SUPER SEKALI mandalika77 MANTAP
0,"1:00:03 di waktu ini, apa yg di omongin arap? Yg di sensor😅"
0,Mending akun utama lu je
1,"Sekali buka 🄿🅄🄻🄰🅄🅆🄸🄽, lupa waktu."
0,0:00 mantap banget tapi lebih mantep kalau join bersama ᴛᴏᴘᴀꜱ808
0,Sorry letak GG nya dimana ya ? Perasaan B aja
1,"Lihat orang jualan kaos di pasar, ada yang tulisannya 🅿︎︎︎︎🆄︎🅻︎🅰︎🆄︎🆆︎🅸︎🅽︎."
1,"menang alexis'17 , dengar cerita orng !"
1,Selamat Senang selalu update terbaru !!💙P R O B E T  8 5 5💙
0,sejam ga kerasa bgt denger 2 org pinter ngomong🤩
0,tom and jerry (yb and tepe)
0,Halo bg lerrr
0,"Hormat kingg 🙏🏻
Gak nyangka bisa ngundang king …..😂"
1,"Cuan gak ada abisnya, cuma di P U L A U 7 7 7."
1,"Terima kasih udah bikin video sekeren ini,❤️𝐓𝐈𝐌𝐎𝟒𝐃❤️ aku merasa dapet banyak banget insight baru. Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Doaku yang terbaik buat kamu dan perjalanan channel ini!"
0,Terlepas lah topengmu didepan singuler kadut the man of nglungsumi muda kembali .kabar berita pengguncang jagad realtime ji
1,𝘼𝙇𝙀𝙓𝙄𝙎17 ngertiin kebutuhan gue . beneran .
0,Yukaaa om undang podhub
0,Kayanya gara2 ada jeksen weng.. megang2 aldi❤❤
0,Yang sama habib Umar kapan tayang om
0,"Jo itu jadi dark sistem gitu karena gimmic aja, sebenarnya ya jago jago aja"
1,"Wede aman, nggak prnh ada masalah"
0,Hari pertama mas Reza bakal merid 😭😭😭😭
1,"petir merah muncul , auto makswin"
0,Kelass bng ler
1,Kontennya bersih dan jernih!🀄ℙℝ𝕆𝔹𝔼𝕋855🀄
1,jelajahi dunia 𝐃𝘖яa 7𝟽 lihat ditawarkannya .
0,Tim gercep bg baban ke 1
1,"𝘗𝘶𝘭𝘢𝘶𝘸𝘪𝘯 kayak muncul di semua tempat, dari digital sampai nyata."
0,Gokill tambah om 3 harii 😂
1,"gacor pol , gampang banget wede"
0,Season 3 setahun ye wkwkkwkwkw
1,"Lagi santai di taman, anak-anak main sambil teriak 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉."
0,Bang kita buruh pabrik juga kerja malam masuk jam 22.30-06.30...tapi kuat....ternyata kita sama dg king Alloy... 😂😂😂
0,undang yuka di podhub om
0,"59:53 wkwkwkw, setahun nih guys marapthon season 3"
0,0:55
0,Kok gak ada di share tau nya Uda tayang di short
1,Waktu itu gua maen malem2 jp 21jt diGa ruda Ho ki😍🔥
0,"suka banget dah sama kepribadian bang randi,sumpah klo ketemu orang yang kayalu bakalan gw jadiin temen setia bang,kaya nya kepribadian kita cocok🤣"
0,celetukan nya yuka wkwk
1,WAOW..Setiap ku coba di💙𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓💙langsung senyum aku liat video nya!!
1,aman ? 𝘼𝙇𝙀𝙓𝙄𝙎17 udah teraman ! .
0,bang jun jadi bocil kematian lagi bang jun
0,jjr pertanyaan Radit banyak mewakili 😂
1,nyari2 uang rokok malah dikasih uang jajan seminggu hahaha emng terbaik nih 🅼🅰🅽🅳🅰🅻🅸🅺🅰77
1,gembira sudah pasti 🅷🅾🅺🅸777 terbaik
0,Tu arap salah satu org yg ngajarin dedy d youtube paham kan lu para ternak timoty
1,"Gila sih, Gak bisa move on dari serunya 🔥⚡𝒥 𝟤 𝟢 𝟢 𝑀⚡?🔥."
0,Ada yang nonton di jam 17:00 ?
0,Selama satu tahun gokil
1,"sebulan main alexis17 , gue udah liburan australia !"
0,"36:15 setuju banget sama Arap, sejauh ini di setiap episode Marapthon yg gue tonton, Gary itu orang yg paling diandalkan di segala lini, even lagi kondisi mabuk pun Gary tetep bisa bikin suasana di sekitarnya nyaman. Tipe orang yg sedikit bicara, tapi banyak gerak. Gokil Gary👏👏"
1,temen kantor gue kepo penghasilan alexis17 .
0,kangen yantoo hide and sikkkkk😭
0,gua selalu penasaran percakapan setelah podcast ini selesai
1,"intinya bermainlah dengan sabar jangan barbar, karena kemenenangan akan datang setelah sabar wkwk hiburan bukan di jadiin mata pencaharian, kalau gw main di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳!"
0,Sumpah 15 menit pertama aja uda ngakak terus gw!! Lagian si Radit ngomong ditanggapi serius sama Aloy hahahaa 🤣🤣🤣
0,MANTAP BANG JEJE 🤣KLO MA PRO PLAYER PAKE AKUN KECIL KLO MA STREAMER PAKE AKUN BESAR BIAR NAMBAH VIEWER MEREKA KLO PRO PLAYER KAN DAH GEDE VIEWER NYA
0,Aakk kocakkkk bgt alooyy allooyyyy allooyyyyyy 🎉🎉🎉🎉🎉🎉🎉
1,Wajib coba! ❤A L E X I S 1 7❤ emang paling top!
0,anj sakit hati nembus layar😢
0,klo yg khusus deephouse dimana bang sekarang T_T
1,"Keren abis ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴! Gameplay-nya super smooth, ceritanya bikin penasaran, dan hadiahnya bikin dompet ketawa. Pengalaman yang nggak ada duanya! 😍"
1,"Gameplay cepat, bikin tegang terus ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ ⚡🎯"
1,Luar biasa! bang video kamu !! ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 terpercaya 5k jadi 1jt
1,"Reactionnya bikin ketawa terus! Kalo mau ketawa sambil menang, cus 𝐓𝐈𝐌𝐎𝟒𝐃! 😂🎰"
1,"gak gagal , weton88"
0,Bg tar konten aror kapan😢😢😢
0,dukungan yg luar biasa dr om Deddy... kehadiran dia... tempat gym nya... Rumah makan padang... 😂😂😂😂
0,"Ncing- ncing favorit komika sih. wkwk

gw yg beda generasi (20 tahun lebih) jg ngikutin channelnya cing Abdel karna lucu mulu & podcast2 internasionalnya keren"
0,gak ada niatan ngajak jot podcast bang?
1,"YA AMPUN Apa kata kalian𓆰♕𓆪ISTANA B E T 17 𓆰♕𓆪?? kemana aja kalian ,itu mah dari dlu andalan saya nih masih ada bukti buktinya !!"
0,"saran pake akun kecil, tapi namannya nama lu jee"
0,L Yuka anj puncline² nya lucu bngt sial😂
1,"hasil gacir main 𝐷оrа𝟩𝟳 , nggak mengecewakan !"
1,🔥ＡＬＥＸＩＳ１７🔥 Selalu kasih vibe positif. Beneran asik banget!
0,Sering sering vlog 🎉🎉😂
1,"Ya Tuhan,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️bikin speechless! Visualnya memanjakan mata, ceritanya penuh makna, dan untungnya wow banget!💯"
1,"02:30ＰⓤＬＡＵ777, tempatnya peluang besar"
1,"Cara main strategis, bener-bener pro ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 💥🕹"
0,jadiin buat rampok bg
0,Asik ini dia yang ditungggu
1,"Channel ini underrated banget,🀄ℙℝ𝕆𝔹𝔼𝕋855🀄Editing-nya halus, pengambilan gambarnya estetik, dan yang paling penting: kontennya punya nilai. Di saat banyak orang bikin konten demi viral, kamu tetap konsisten dengan kualitas!💯"
1,"Bikin aku belajar banyak,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱bikin konten edukasi jadi seru!💯"
0,Ini mah jelas close the door masuk sponsor
1,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!"
0,seru bangett to apa lagi mode menghilang wkwk😅
0,Hadir🐯
0,Bg lu yakin gw liat KD nya aja Besar😭
1,gue sih udah ga heran kalo alexis17 ! trending sosmed
1,"gue liat 𝓟𝓤𝓛𝓐𝓤777 di story orang, terus sekarang muncul di explore juga"
0,"Menurutku kalo februari kureng si bang rap, karna bulan puasa kegiatanlu yang gak puasa jadi terbatas, tau sendiri orang indo apa pun di permasalahin kalo bulan sakral"
0,Gila 2jt yang nonton😂😂😂😂
0,Ajak mereka podhub oiiii
0,Wah colek juragan 99 Jiwater bisa kali jadi sponsor.. biar makin sehat minum air putih😊
1,"Terima kasih udah bikin video ini,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️Gak cuma menghibur tapi juga menginspirasi!💯"
0,eh baru mulai ya? hawo hawo
1,🔥ＡＬＥＸＩＳ１７🔥 Bikin auto happy!. Gaskeun!
0,Undang Nendi Speed Jalan kaki dari Jakarta-Bali min
1,"sis , gimana pakainya si 𝘼𝙇𝙀𝙓𝙄𝙎17 ?"
1,"Alhamdulillah,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️bikin hiburan jadi lebih bermakna! Ceritanya relate, hadiahnya bikin dompet happy!💯"
0,"lemah rame"" liat gerallio dong single fighter bro..ngakak kcocak.."
1,"bro , lo udah cobain alexis17 ? dijamin nagih abis !"
0,40:20 bengekk yaampun 😭😭😭
1,"Masyaallah, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bikin takjub! Visualnya ciamik, ceritanya penuh makna, dan hadiahnya wow! ✨"
0,"Lepasni angkut semua ke podhub om deddy,,sekalian ke terminal bang praz😅😅😅"
1,"Kalau udah denger kata 𝗣𝗨𝗟𝗔𝗨𝗪𝗜𝗡, pasti langsung keinget vibe positif."
1,"Lagi santai-santai, eh dapet rezeki gede dari D𝑂𝑅𝐴𝟩𝟽. Kalian nggak mau ketinggalan kan?"
0,"Bisa satu grup julid"" semua 😂"
0,Anjir suara kill nya bikin kaget
1,gachor banget di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈!
1,gak ngalahin serunya main alexis17 .
0,"saran buat editor : kalo bisa clipnya di banyakan untuk setiap reaction orang tersebut, jangan fokus ke jeje aja"
1,"Gue yakin creator,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️juga suka video gini!💯"
0,spil tanggalnya klo diundang
0,PODHUB undang ibot aloy dll yang ga ad disini
1,"beres2 rumah sambil nyepin,, pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha,, makasih y 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77"
0,"Bagus banget, dia gak bangga akan maboknya, selalu bilang “ini tidak patut ditiru, ini kebodohan saya”"
1,"edan , gue tau 𝘼𝙇𝙀𝙓𝙄𝙎17 , oke ya ."
0,"Gara gara di banding in sama will Salim
Tolong buat kalian kak niken gk salah apa2 kalian hujat
Orng cuman prim aja padahal main game cuman buat hevan biar gk sepi"
0,Bg jun coba buat ifen bg jun ABG memakai mobil  pemental
0,"wee... lucu yah.. bang arab bang yuta, om ded.. bisa gak yah ketemu kalian,.. wah semoga"
1,"Sejak kenal ALEXIS⭐17⭐, gue jadi punya banyak koneksi bisnis."
0,Masa iya Tim onic semudah itu di kalahin😂
1,"Keren banget video ini terasa tulus dan penuh makna,🌍ℙℝ𝕆𝔹𝔼𝕋855🌍Yang paling aku suka penonton merasa nyaman dan bahagia!💯"
0,Siap siap ada sekuat daritadi
1,"Baru daftar, maen sebentar, lgsng jepe"
0,"Inikan kemaren dh di upload BG ler,knpa di upload lg"
0,Asyik banget emang bridgingnya nih bapak bapak
1,"🌟 “𝐆𝐄𝐋𝐎𝐑𝐀𝟒𝐃 selalu jadi pilihan terbaik, makin keren tiap harinya!”"
0,menurutku sih ganti-ganti aja bang akunnya tiap episode
0,Monton siallllll
0,"Yang namanya podcast memang ada aja yg di omongin.
Kadang masalah penting, kadang masalah penting banget.
😅"
0,Waiting for third season
1,"terbaik kak , salam 𝐒𝐆𝐈𝟖𝟖"
1,gilaa berubah dratis cok main
1,"sis , ngeh kalo 𝘼𝙇𝙀𝙓𝙄𝙎17 sekeren . gila ."
1,Lo liat gak sih di komen random ada yang ngetik ρυℓαυωιɴ pake font aneh gitu 😭
1,Emang gak ada duanya sih sensasi main di ALEXIS⭐17⭐.
1,"Thumbnail-nya menarik banget! 🌟𝗧𝗞𝗣𝟯𝟬𝟯 🟣 gak salah klik, isinya emang daging semua!"
1,geloo 𝐒𝐆𝐈𝟖𝟖 cair x100
0,"Kalo soal reaksi Lebih dapet ama orang random/streamer kecil.
Kek masuk loby orang di global invit juga.
Lebih hype"
1,"P U L A U 7 7 7, tempat yang tepat untuk mencari keberuntungan"
1,emang gak se-menguntungkan alexis17 deh .
0,"faktanya yuka di sini peran yang paling mancing emosi penonton, dri kepo dll, nah di vid ini kalo bahas yuka bakal lama, dan bahasannya mesti lanjut kemana' terus balik ke topik utama, contoh dia di tanya kenapa bangun jam 7, nah bahasannya tembus anak nongkrong dll, terus balik lagi, ga kaya yang lain, mungkin ada tapi ga sejauh yuka."
0,"Bang muka kotak, garry apa2 mmg buat kebutuhan, jgn di teken😊"
1,mantap ⋆ 𝒴𝒰𝒦𝟨𝟫 ⋆ sketer gampang banget pokoknya
0,Bg kapan vlog sama Naya lagi
1,Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener bikin nagih.
1,"Jepe pertama kali maen, lgsng suka"
1,Video ini layak 𝐀⁠⁠𝐄‌‌𝐑‌𝐎⁠𝟖⁠𝟖 trending!
1,Asli seru banget❤️main di 𝐀𝐁𝐒88 miminal DP cuma 5rb bisa menang jutaan🤩🥳
0,REZZ ITU PUNYA AKUN YOUTUB GAK????
0,"Undang lagi dong, kocak"
1,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O modal tipis doang, gua lngsg WEDEY gede"
0,Mlah dpat lawnnya bot wkwkwkwk
1,"cakep kali 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 , bravo .."
1,Terimakasih mandalika77 memang super hoki keren terpercaya dan nyata
1,"gak ngerti , circle temen gue tau p͎u͎l͎a͎u͎w͎i͎n͎ ."
0,01:00;03 yang bisa baca bibir??
0,dokter gia
1,Buset ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 ternyata semudah itu yah.
1,Rezeki gue makin lancar sejak kenal sama 𝙋𝙐𝙇𝘼𝙐777
1,ꗥ𝙈𝘼𝙉𝙐𝙏88ꗥ merubah kehidupanmu menjadi lebih matang
1,𝐓𝐈𝐌𝐎𝟒𝐃 kasih sentuhan magis! Gak bisa berhenti nonton. 🙌
1,"Wede cepat, pelayanan ramah banget"
1,Review-nya bikin aku yakin! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen beli sekarang!
1,Ini sih harus viral! 𝐒𝐆𝐈𝟖𝟖
0,G kebayang sih gw om ded harus ngadeb in 9 anomali 24 jm
1,"bro tau ga alexis17 , udah support bank e-wallet minimal"
0,"Seruuu banget obrolan nya, 53 menit gak kerasa, lucu banget"
1,"Aduh gemesnya tuh ga ngotak! Cuan di 💯𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 juga sama, ga ngotak 🥹💰"
1,Sukses slalu mandalika77
0,Akun asli bang
0,bang radit keliatan enjoy banget disini 😂
0,Marapton tontonan orng gabut... Buat apancoba... Lewat tt aja males liat. Klian nyawer msh pinjol... Dia yg kaya
0,wah ramadhan ditemani AAA clan lagi nih
0,"Enak bnget dapet hp, cing😂"
1,"gampang u​r​usannya , cs-nya santai"
